,concept,language,word,ID,cc
1556,skin,PIEMONTESE_BARBANIA,pEl,1556,skin:1
1557,skin,PIEMONTESE_CARMAGNOLA,pEl,1557,skin:1
1528,skin,ARAGONESE,piel,1528,skin:1
1529,skin,ASTURIAN,piel,1529,skin:1
1530,skin,BALEAR_CATALAN,peL,1530,skin:1
1531,skin,CATALAN,peL,1531,skin:1
1532,skin,CATALAN_2,peL,1532,skin:1
1555,skin,OCCITAN_ARANESE,pEt,1555,skin:1
1534,skin,DALMATIAN,pial,1534,skin:1
1539,skin,FRIULIAN,pel,1539,skin:1
1536,skin,EMILIANO_FERRARESE,pel,1536,skin:1
1551,skin,NEAPOLITAN_CALABRESE,pEl3,1551,skin:1
1550,skin,LOMBARD_PLESIO,pEl,1550,skin:1
1549,skin,LOMBARD_BERGAMO,pEl,1549,skin:1
1548,skin,LIGURIAN_STELLA,pEle,1548,skin:1
1547,skin,LIGURIAN_RAPALLO,pele,1547,skin:1
1546,skin,LIGURIAN_GENOESE,pele,1546,skin:1
1545,skin,LANGUEDOCIEN,pel,1545,skin:1
1544,skin,JUDEO_ESPAGNOL,kuero,1544,skin:1
1543,skin,ITALIAN_GROSSETO_TUSCAN,pEle,1543,skin:1
1542,skin,ITALIAN,pElle,1542,skin:1
1541,skin,GASCON,pEt,1541,skin:1
1540,skin,GALICIAN,pEl,1540,skin:1
1558,skin,PIEMONTESE_LANZO_TORINESE,pEl,1558,skin:1
1538,skin,FRENCH,po,1538,skin:1
1537,skin,EMILIANO_REGGIANO,pEla,1537,skin:1
1535,skin,EMILIANO_CARPIGIANO,pEla,1535,skin:1
1559,skin,PIEMONTESE_VERCELLESE,pEl,1559,skin:1
1564,skin,ROMANIAN_MEGLENO,koaZ3,1564,skin:1
1561,skin,ROMAGNOL_RAVENNATE,pe3la,1561,skin:1
1552,skin,NONES,pEl,1552,skin:1
1560,skin,PORTUGUESE,pEl3,1560,skin:1
1576,skin,VLACH,kiali,1576,skin:1
1575,skin,VALENCIAN,peL,1575,skin:1
1574,skin,TURIA_AROMANIAN,kali,1574,skin:1
1573,skin,SPANISH,piel,1573,skin:1
1572,skin,SICILIAN_UnnamedInSource,pedi,1572,skin:1
1571,skin,SARDINIAN_LOGUDARESE,pede,1571,skin:1
1553,skin,NONES_FASSANO,pel,1553,skin:1
1569,skin,SARDINIAN,pede,1569,skin:1
1568,skin,ROMANSH_VALLADER,pel,1568,skin:1
1567,skin,ROMANSH_SURSILVAN,pal,1567,skin:1
1566,skin,ROMANSH_SURMIRAN,pel,1566,skin:1
1565,skin,ROMANSH_GRISHUN,pel,1565,skin:1
1562,skin,ROMANIAN,pele,1562,skin:1
1563,skin,ROMANIAN_2,pyele,1563,skin:1
1570,skin,SARDINIAN_CAMPIDANESE,pEdi,1570,skin:1
697,star,ARMENIAN_CLASSICAL,ast3L,697,star:0
698,star,EASTERN_ARMENIAN,ast3x,698,star:0
699,star,WESTERN_ARMENIAN,asd3x,699,star:0
700,star,ARAGONESE,estrela,700,star:0
701,star,ARPITAN,etela,701,star:0
702,star,ASTURIAN,estrella,702,star:0
706,star,CORSICAN,Steda,706,star:0
704,star,CATALAN,3streL3,704,star:0
705,star,CATALAN_2,3stEl,705,star:0
707,star,DALMATIAN,stala,707,star:0
708,star,EMILIANO_CARPIGIANO,stEla,708,star:0
709,star,EMILIANO_FERRARESE,stEla,709,star:0
710,star,EMILIANO_REGGIANO,strEla,710,star:0
712,star,FRIULIAN,stelE,712,star:0
703,star,BALEAR_CATALAN,3stEl,703,star:0
711,star,FRENCH,etol,711,star:0
724,star,NEAPOLITAN_CALABRESE,stel3,724,star:0
714,star,GASCON,estero,714,star:0
734,star,ROMANIAN,stea,734,star:0
735,star,ROMANIAN_2,stea,735,star:0
736,star,ROMANIAN_MEGLENO,stew3,736,star:0
737,star,ROMANSH_GRISHUN,Stayl3,737,star:0
738,star,ROMANSH_SURMIRAN,stEyl3,738,star:0
739,star,ROMANSH_SURSILVAN,Steil3,739,star:0
733,star,ROMAGNOL_RAVENNATE,ste3la,733,star:0
740,star,ROMANSH_VALLADER,stayl3,740,star:0
742,star,SARDINIAN_CAMPIDANESE,stEda,742,star:0
743,star,SARDINIAN_LOGUDARESE,isteda,743,star:0
745,star,SPANISH,estreya,745,star:0
746,star,VALENCIAN,estrEla,746,star:0
747,star,VLACH,stiaua,747,star:0
713,star,GALICIAN,Estrela,713,star:0
741,star,SARDINIAN,isteda,741,star:0
732,star,PORTUGUESE,3Strela,732,star:0
744,star,SICILIAN_UnnamedInSource,stida,744,star:0
730,star,PIEMONTESE_LANZO_TORINESE,stEyla,730,star:0
731,star,PIEMONTESE_VERCELLESE,stola,731,star:0
715,star,ITALIAN,stella,715,star:0
717,star,JUDEO_ESPAGNOL,estreya,717,star:0
718,star,LANGUEDOCIEN,estelo,718,star:0
719,star,LIGURIAN_GENOESE,stela,719,star:0
720,star,LIGURIAN_RAPALLO,stela,720,star:0
721,star,LIGURIAN_STELLA,StEya,721,star:0
716,star,ITALIAN_GROSSETO_TUSCAN,stela,716,star:0
723,star,LOMBARD_PLESIO,StEla,723,star:0
725,star,NONES_FASSANO,Steyla,725,star:0
729,star,PIEMONTESE_CARMAGNOLA,stEyla,729,star:0
726,star,NONES_GARDENESE,St3yla,726,star:0
727,star,OCCITAN_ARANESE,estelo,727,star:0
722,star,LOMBARD_BERGAMO,stEla,722,star:0
728,star,PIEMONTESE_BARBANIA,stEyla,728,star:0
1737,stone,EASTERN_ARMENIAN,kar,1737,stone:0
1738,stone,WESTERN_ARMENIAN,kar,1738,stone:0
1736,stone,ARMENIAN_CLASSICAL,kar,1736,stone:0
1750,stone,FRENCH,per,1750,stone:1
1758,stone,LIGURIAN_GENOESE,pria,1758,stone:1
1759,stone,LIGURIAN_RAPALLO,pria,1759,stone:1
1757,stone,LANGUEDOCIEN,pEyro,1757,stone:1
1756,stone,JUDEO_ESPAGNOL,pyedra,1756,stone:1
1754,stone,ITALIAN,pyEtra,1754,stone:1
1753,stone,GASCON,pEiro,1753,stone:1
1752,stone,GALICIAN,pEdra,1752,stone:1
1751,stone,FRIULIAN,perE,1751,stone:1
1749,stone,EMILIANO_REGGIANO,preda,1749,stone:1
1740,stone,ARPITAN,pEri,1740,stone:1
1747,stone,EMILIANO_CARPIGIANO,jarown,1747,stone:1
1746,stone,DALMATIAN,pitra,1746,stone:1
1745,stone,CORSICAN,kota,1745,stone:1
1744,stone,CATALAN_2,pe8r3,1744,stone:1
1743,stone,CATALAN,pe8r3,1743,stone:1
1742,stone,BALEAR_CATALAN,pedr3,1742,stone:1
1741,stone,ASTURIAN,piedra,1741,stone:1
1739,stone,ARAGONESE,pe5a,1739,stone:1
1760,stone,LIGURIAN_STELLA,prEya,1760,stone:1
1748,stone,EMILIANO_FERRARESE,prEda,1748,stone:1
1761,stone,LOMBARD_BERGAMO,preda,1761,stone:1
1767,stone,OCCITAN_ARANESE,pEiro,1767,stone:1
1787,stone,VALENCIAN,pe8ra,1787,stone:1
1776,stone,ROMANIAN_MEGLENO,rop3,1776,stone:1
1775,stone,ROMANIAN_2,pyatr3,1775,stone:1
1774,stone,ROMANIAN,patr3,1774,stone:1
1783,stone,SARDINIAN_LOGUDARESE,perda,1783,stone:1
1772,stone,PORTUGUESE,pEdra,1772,stone:1
1771,stone,PIEMONTESE_VERCELLESE,prEya,1771,stone:1
1782,stone,SARDINIAN_CAMPIDANESE,perda,1782,stone:1
1770,stone,PIEMONTESE_LANZO_TORINESE,pEra,1770,stone:1
1769,stone,PIEMONTESE_CARMAGNOLA,pera,1769,stone:1
1768,stone,PIEMONTESE_BARBANIA,pEra,1768,stone:1
1785,stone,SPANISH,piedra,1785,stone:1
1786,stone,TURIA_AROMANIAN,kitriCa,1786,stone:1
1763,stone,NEAPOLITAN_CALABRESE,prEt3,1763,stone:1
1788,stone,VLACH,gena,1788,stone:1
1784,stone,SICILIAN_UnnamedInSource,petra,1784,stone:1
1781,stone,SARDINIAN,pedra,1781,stone:1
1762,stone,LOMBARD_PLESIO,sas,1762,stone:2
1773,stone,ROMAGNOL_RAVENNATE,sas,1773,stone:2
1755,stone,ITALIAN_GROSSETO_TUSCAN,saso,1755,stone:2
1766,stone,NONES_GARDENESE,sas,1766,stone:2
1765,stone,NONES_FASSANO,sas,1765,stone:2
1764,stone,NONES,sas,1764,stone:2
1780,stone,ROMANSH_VALLADER,krap,1780,stone:3
1778,stone,ROMANSH_SURMIRAN,krap,1778,stone:3
1777,stone,ROMANSH_GRISHUN,krap,1777,stone:3
1779,stone,ROMANSH_SURSILVAN,krap,1779,stone:3
1371,sun,WESTERN_ARMENIAN,arev,1371,sun:0
1370,sun,EASTERN_ARMENIAN,arev,1370,sun:0
1369,sun,ARMENIAN_CLASSICAL,arew,1369,sun:0
1390,sun,LANGUEDOCIEN,sulel,1390,sun:1
1389,sun,JUDEO_ESPAGNOL,sol,1389,sun:1
1388,sun,ITALIAN_GROSSETO_TUSCAN,sole,1388,sun:1
1387,sun,ITALIAN,sole,1387,sun:1
1391,sun,LIGURIAN_GENOESE,su,1391,sun:1
1386,sun,GASCON,sureL,1386,sun:1
1385,sun,GALICIAN,sol,1385,sun:1
1384,sun,FRIULIAN,soreli,1384,sun:1
1383,sun,FRENCH,sole,1383,sun:1
1377,sun,CATALAN_2,sol,1377,sun:1
1381,sun,EMILIANO_FERRARESE,sol,1381,sun:1
1380,sun,EMILIANO_CARPIGIANO,sol,1380,sun:1
1379,sun,DALMATIAN,saul,1379,sun:1
1378,sun,CORSICAN,soli,1378,sun:1
1376,sun,CATALAN,sol,1376,sun:1
1375,sun,BALEAR_CATALAN,sol,1375,sun:1
1373,sun,ARPITAN,solEL,1373,sun:1
1372,sun,ARAGONESE,sol,1372,sun:1
1392,sun,LIGURIAN_RAPALLO,su,1392,sun:1
1382,sun,EMILIANO_REGGIANO,sowl,1382,sun:1
1393,sun,LIGURIAN_STELLA,su,1393,sun:1
1374,sun,ASTURIAN,sol,1374,sun:1
1395,sun,LOMBARD_PLESIO,suu,1395,sun:1
1420,sun,VLACH,suari,1420,sun:1
1419,sun,VALENCIAN,sol,1419,sun:1
1418,sun,SPANISH,sol,1418,sun:1
1417,sun,SICILIAN_UnnamedInSource,suli,1417,sun:1
1416,sun,SARDINIAN_LOGUDARESE,sole,1416,sun:1
1415,sun,SARDINIAN_CAMPIDANESE,soli,1415,sun:1
1414,sun,SARDINIAN,sole,1414,sun:1
1413,sun,ROMANSH_VALLADER,sulay,1413,sun:1
1412,sun,ROMANSH_SURSILVAN,sulEL,1412,sun:1
1411,sun,ROMANSH_SURMIRAN,suLeL,1411,sun:1
1410,sun,ROMANSH_GRISHUN,suleL,1410,sun:1
1409,sun,ROMANIAN_MEGLENO,soari,1409,sun:1
1394,sun,LOMBARD_BERGAMO,sul,1394,sun:1
1407,sun,ROMANIAN,soare,1407,sun:1
1408,sun,ROMANIAN_2,soare,1408,sun:1
1397,sun,NONES,sol,1397,sun:1
1396,sun,NEAPOLITAN_CALABRESE,sol3,1396,sun:1
1399,sun,NONES_GARDENESE,sur3dl,1399,sun:1
1400,sun,OCCITAN_ARANESE,su,1400,sun:1
1401,sun,PIEMONTESE_BARBANIA,sul,1401,sun:1
1398,sun,NONES_FASSANO,soreye,1398,sun:1
1403,sun,PIEMONTESE_LANZO_TORINESE,sul,1403,sun:1
1404,sun,PIEMONTESE_VERCELLESE,sul,1404,sun:1
1405,sun,PORTUGUESE,sol,1405,sun:1
1406,sun,ROMAGNOL_RAVENNATE,sowl,1406,sun:1
1402,sun,PIEMONTESE_CARMAGNOLA,sul,1402,sun:1
1445,tongue,LIGURIAN_STELLA,lENgwa,1445,tongue:0
1438,tongue,GASCON,leNo,1438,tongue:0
1444,tongue,LIGURIAN_RAPALLO,liNgwa,1444,tongue:0
1443,tongue,LIGURIAN_GENOESE,liNgwa,1443,tongue:0
1442,tongue,LANGUEDOCIEN,leNo,1442,tongue:0
1441,tongue,JUDEO_ESPAGNOL,lingua,1441,tongue:0
1440,tongue,ITALIAN_GROSSETO_TUSCAN,lingwa,1440,tongue:0
1439,tongue,ITALIAN,liNgwa,1439,tongue:0
1437,tongue,GALICIAN,liNga,1437,tongue:0
1431,tongue,DALMATIAN,laNga,1431,tongue:0
1435,tongue,FRENCH,lag,1435,tongue:0
1434,tongue,EMILIANO_REGGIANO,lENgwa,1434,tongue:0
1433,tongue,EMILIANO_FERRARESE,lENgwa,1433,tongue:0
1432,tongue,EMILIANO_CARPIGIANO,lENgva,1432,tongue:0
1446,tongue,LOMBARD_BERGAMO,lEngwa,1446,tongue:0
1430,tongue,CORSICAN,liNgua,1430,tongue:0
1429,tongue,CATALAN_2,Leg3,1429,tongue:0
1428,tongue,CATALAN,LeNg3,1428,tongue:0
1427,tongue,BALEAR_CATALAN,Leg3,1427,tongue:0
1436,tongue,FRIULIAN,leNgE,1436,tongue:0
1447,tongue,LOMBARD_PLESIO,lengwa,1447,tongue:0
1453,tongue,PIEMONTESE_CARMAGNOLA,leNga,1453,tongue:0
1449,tongue,NONES,lENa,1449,tongue:0
1472,tongue,VLACH,limba,1472,tongue:0
1471,tongue,VALENCIAN,Lega,1471,tongue:0
1470,tongue,TURIA_AROMANIAN,lima,1470,tongue:0
1469,tongue,SPANISH,lenga,1469,tongue:0
1468,tongue,SICILIAN_UnnamedInSource,liNa,1468,tongue:0
1467,tongue,SARDINIAN_LOGUDARESE,limba,1467,tongue:0
1466,tongue,SARDINIAN_CAMPIDANESE,limba,1466,tongue:0
1465,tongue,SARDINIAN,limba,1465,tongue:0
1464,tongue,ROMANSH_VALLADER,lew3,1464,tongue:0
1463,tongue,ROMANSH_SURSILVAN,lEuNga,1463,tongue:0
1448,tongue,NEAPOLITAN_CALABRESE,lengw3,1448,tongue:0
1462,tongue,ROMANSH_SURMIRAN,LaNg3,1462,tongue:0
1426,tongue,ASTURIAN,paladar,1426,tongue:0
1459,tongue,ROMANIAN_2,limb3,1459,tongue:0
1458,tongue,ROMANIAN,limb3,1458,tongue:0
1457,tongue,ROMAGNOL_RAVENNATE,lengva,1457,tongue:0
1456,tongue,PORTUGUESE,ligua,1456,tongue:0
1455,tongue,PIEMONTESE_VERCELLESE,leNgwa,1455,tongue:0
1454,tongue,PIEMONTESE_LANZO_TORINESE,lENga,1454,tongue:0
1452,tongue,PIEMONTESE_BARBANIA,lENga,1452,tongue:0
1451,tongue,OCCITAN_ARANESE,leNuo,1451,tongue:0
1450,tongue,NONES_GARDENESE,l3Nga,1450,tongue:0
1461,tongue,ROMANSH_GRISHUN,lyewNg3,1461,tongue:0
1460,tongue,ROMANIAN_MEGLENO,limbe,1460,tongue:0
1425,tongue,ARPITAN,lEwa,1425,tongue:0
1423,tongue,WESTERN_ARMENIAN,lezu,1423,tongue:0
1422,tongue,EASTERN_ARMENIAN,lezu,1422,tongue:0
1421,tongue,ARMENIAN_CLASSICAL,lezu,1421,tongue:0
1424,tongue,ARAGONESE,lueNga,1424,tongue:0
1353,tooth,ROMAGNOL_RAVENNATE,dent,1353,tooth:0
1354,tooth,ROMANIAN,dinte,1354,tooth:0
1355,tooth,ROMANIAN_2,dinte,1355,tooth:0
1356,tooth,ROMANIAN_MEGLENO,dinti,1356,tooth:0
1357,tooth,ROMANSH_GRISHUN,dEnt,1357,tooth:0
1358,tooth,ROMANSH_SURMIRAN,daynt,1358,tooth:0
1360,tooth,ROMANSH_VALLADER,daynt,1360,tooth:0
1361,tooth,SARDINIAN,dente,1361,tooth:0
1362,tooth,SARDINIAN_CAMPIDANESE,dEnti,1362,tooth:0
1363,tooth,SARDINIAN_LOGUDARESE,dente,1363,tooth:0
1364,tooth,SICILIAN_UnnamedInSource,denti,1364,tooth:0
1365,tooth,SPANISH,diente,1365,tooth:0
1366,tooth,TURIA_AROMANIAN,dini,1366,tooth:0
1367,tooth,VALENCIAN,dent,1367,tooth:0
1368,tooth,VLACH,dinti,1368,tooth:0
1324,tooth,CATALAN,den,1324,tooth:0
1323,tooth,BALEAR_CATALAN,dent,1323,tooth:0
1322,tooth,ASTURIAN,diente,1322,tooth:0
1321,tooth,ARPITAN,dE,1321,tooth:0
1320,tooth,ARAGONESE,dien,1320,tooth:0
1319,tooth,WESTERN_ARMENIAN,agra,1319,tooth:0
1318,tooth,EASTERN_ARMENIAN,atam,1318,tooth:0
1317,tooth,ARMENIAN_CLASSICAL,atamn,1317,tooth:0
1352,tooth,PORTUGUESE,det3,1352,tooth:0
1351,tooth,PIEMONTESE_VERCELLESE,deNC,1351,tooth:0
1359,tooth,ROMANSH_SURSILVAN,dEnt,1359,tooth:0
1349,tooth,PIEMONTESE_CARMAGNOLA,deNt,1349,tooth:0
1325,tooth,CATALAN_2,den,1325,tooth:0
1326,tooth,CORSICAN,dEnti,1326,tooth:0
1350,tooth,PIEMONTESE_LANZO_TORINESE,deNt,1350,tooth:0
1328,tooth,EMILIANO_CARPIGIANO,dEynt,1328,tooth:0
1329,tooth,EMILIANO_FERRARESE,dent,1329,tooth:0
1330,tooth,EMILIANO_REGGIANO,dEynt,1330,tooth:0
1331,tooth,FRENCH,da,1331,tooth:0
1332,tooth,FRIULIAN,dint,1332,tooth:0
1333,tooth,GALICIAN,dEnte,1333,tooth:0
1334,tooth,GASCON,den,1334,tooth:0
1335,tooth,ITALIAN,dante,1335,tooth:0
1336,tooth,ITALIAN_GROSSETO_TUSCAN,dEnte,1336,tooth:0
1327,tooth,DALMATIAN,diant,1327,tooth:0
1338,tooth,LANGUEDOCIEN,den,1338,tooth:0
1337,tooth,JUDEO_ESPAGNOL,dyente,1337,tooth:0
1347,tooth,OCCITAN_ARANESE,den,1347,tooth:0
1346,tooth,NONES_GARDENESE,d3nt,1346,tooth:0
1345,tooth,NONES,dEn,1345,tooth:0
1344,tooth,NEAPOLITAN_CALABRESE,dEnte,1344,tooth:0
1348,tooth,PIEMONTESE_BARBANIA,deNt,1348,tooth:0
1342,tooth,LOMBARD_BERGAMO,det,1342,tooth:0
1341,tooth,LIGURIAN_STELLA,dENCu,1341,tooth:0
1340,tooth,LIGURIAN_RAPALLO,dEnte,1340,tooth:0
1339,tooth,LIGURIAN_GENOESE,dente,1339,tooth:0
1343,tooth,LOMBARD_PLESIO,denC,1343,tooth:0
834,tree,PORTUGUESE,Ervur3,834,tree:0
822,tree,LIGURIAN_RAPALLO,Erbu,822,tree:0
823,tree,LIGURIAN_STELLA,Erbu,823,tree:0
826,tree,NEAPOLITAN_CALABRESE,ab3r3,826,tree:0
827,tree,NONES,arbol,827,tree:0
829,tree,OCCITAN_ARANESE,arbe,829,tree:0
830,tree,PIEMONTESE_BARBANIA,Erbu,830,tree:0
831,tree,PIEMONTESE_CARMAGNOLA,Erbu,831,tree:0
835,tree,ROMAGNOL_RAVENNATE,e3lbar,835,tree:0
845,tree,SARDINIAN_LOGUDARESE,arvure,845,tree:0
838,tree,ROMANIAN_MEGLENO,arbur,838,tree:0
821,tree,LIGURIAN_GENOESE,erbu,821,tree:0
842,tree,ROMANSH_VALLADER,bEsS,842,tree:0
843,tree,SARDINIAN,arvure,843,tree:0
846,tree,SICILIAN_UnnamedInSource,arbulu,846,tree:0
847,tree,SPANISH,arbol,847,tree:0
848,tree,VALENCIAN,arbre,848,tree:0
849,tree,VLACH,arbor,849,tree:0
837,tree,ROMANIAN_2,arbore,837,tree:0
820,tree,LANGUEDOCIEN,arbre,820,tree:0
806,tree,CATALAN,abr3,806,tree:0
811,tree,EMILIANO_FERRARESE,arbul,811,tree:0
807,tree,CATALAN_2,abr3,807,tree:0
808,tree,CORSICAN,arburu,808,tree:0
819,tree,JUDEO_ESPAGNOL,arvole,819,tree:0
809,tree,DALMATIAN,yarbur,809,tree:0
810,tree,EMILIANO_CARPIGIANO,elber,810,tree:0
803,tree,ARPITAN,abro,803,tree:0
802,tree,ARAGONESE,arbol,802,tree:0
804,tree,ASTURIAN,arbol,804,tree:0
805,tree,BALEAR_CATALAN,abr3,805,tree:0
813,tree,FRENCH,arbr3,813,tree:0
801,tree,WESTERN_ARMENIAN,car,801,tree:0
814,tree,FRIULIAN,arbul,814,tree:0
815,tree,GALICIAN,arbore,815,tree:0
800,tree,EASTERN_ARMENIAN,car,800,tree:0
799,tree,ARMENIAN_CLASSICAL,tsao,799,tree:0
816,tree,GASCON,arbe,816,tree:0
817,tree,ITALIAN,albero,817,tree:0
812,tree,EMILIANO_REGGIANO,Elber,812,tree:0
844,tree,SARDINIAN_CAMPIDANESE,mata,844,tree:1
818,tree,ITALIAN_GROSSETO_TUSCAN,pyanta,818,tree:1
836,tree,ROMANIAN,pom,836,tree:1
840,tree,ROMANSH_SURMIRAN,plant3,840,tree:1
839,tree,ROMANSH_GRISHUN,plant3,839,tree:1
833,tree,PIEMONTESE_VERCELLESE,pyaNta,833,tree:1
832,tree,PIEMONTESE_LANZO_TORINESE,pyaNta,832,tree:1
828,tree,NONES_GARDENESE,l3N,828,tree:1
825,tree,LOMBARD_PLESIO,pyanta,825,tree:1
824,tree,LOMBARD_BERGAMO,pyanta,824,tree:1
841,tree,ROMANSH_SURSILVAN,plont3,841,tree:1
1007,two,WESTERN_ARMENIAN,yergu,1007,two:0
1005,two,ARMENIAN_CLASSICAL,erku,1005,two:0
1006,two,EASTERN_ARMENIAN,yerku,1006,two:0
1008,two,ARAGONESE,dos,1008,two:1
1052,two,SICILIAN_UnnamedInSource,du,1052,two:1
1051,two,SARDINIAN_LOGUDARESE,duos,1051,two:1
1050,two,SARDINIAN_CAMPIDANESE,duzu,1050,two:1
1053,two,SPANISH,dos,1053,two:1
1049,two,SARDINIAN,duos,1049,two:1
1048,two,ROMANSH_VALLADER,dwos,1048,two:1
1047,two,ROMANSH_SURSILVAN,dus,1047,two:1
1046,two,ROMANSH_SURMIRAN,dus,1046,two:1
1045,two,ROMANSH_GRISHUN,dus,1045,two:1
1041,two,ROMAGNOL_RAVENNATE,do,1041,two:1
1040,two,PORTUGUESE,doiS,1040,two:1
1035,two,OCCITAN_ARANESE,dis,1035,two:1
1031,two,LOMBARD_PLESIO,duu,1031,two:1
1025,two,JUDEO_ESPAGNOL,dos,1025,two:1
1022,two,GASCON,dis,1022,two:1
1021,two,GALICIAN,dous,1021,two:1
1018,two,EMILIANO_REGGIANO,dow,1018,two:1
1017,two,EMILIANO_FERRARESE,du,1017,two:1
1016,two,EMILIANO_CARPIGIANO,du,1016,two:1
1013,two,CATALAN_2,dos,1013,two:1
1012,two,CATALAN,dos,1012,two:1
1011,two,BALEAR_CATALAN,dos,1011,two:1
1010,two,ASTURIAN,dos,1010,two:1
1009,two,ARPITAN,dow,1009,two:1
1030,two,LOMBARD_BERGAMO,du,1030,two:1
1055,two,VALENCIAN,dos,1055,two:1
1026,two,LANGUEDOCIEN,dus,1026,two:1
1019,two,FRENCH,de,1019,two:2
1020,two,FRIULIAN,doi,1020,two:2
1054,two,TURIA_AROMANIAN,doi,1054,two:2
1056,two,VLACH,dui,1056,two:2
1024,two,ITALIAN_GROSSETO_TUSCAN,due,1024,two:2
1015,two,DALMATIAN,dai,1015,two:2
1014,two,CORSICAN,dwi,1014,two:2
1027,two,LIGURIAN_GENOESE,dui,1027,two:2
1028,two,LIGURIAN_RAPALLO,dui,1028,two:2
1029,two,LIGURIAN_STELLA,dui,1029,two:2
1023,two,ITALIAN,due,1023,two:2
1033,two,NONES,doi,1033,two:2
1044,two,ROMANIAN_MEGLENO,doy,1044,two:2
1032,two,NEAPOLITAN_CALABRESE,doye,1032,two:2
1042,two,ROMANIAN,doi,1042,two:2
1039,two,PIEMONTESE_VERCELLESE,duy,1039,two:2
1043,two,ROMANIAN_2,doy,1043,two:2
1037,two,PIEMONTESE_CARMAGNOLA,duy,1037,two:2
1036,two,PIEMONTESE_BARBANIA,duy,1036,two:2
1038,two,PIEMONTESE_LANZO_TORINESE,duy,1038,two:2
1034,two,NONES_GARDENESE,doy,1034,two:2
340,water,ARMENIAN_CLASSICAL,jur,340,water:0
341,water,EASTERN_ARMENIAN,jur,341,water:0
342,water,WESTERN_ARMENIAN,Cur,342,water:0
355,water,FRIULIAN,agE,355,water:1
356,water,GALICIAN,auga,356,water:1
357,water,GASCON,aigo,357,water:1
358,water,ITALIAN,akwa,358,water:1
359,water,ITALIAN_GROSSETO_TUSCAN,akwa,359,water:1
363,water,LIGURIAN_RAPALLO,Egwa,363,water:1
362,water,LIGURIAN_GENOESE,egwa,362,water:1
364,water,LIGURIAN_STELLA,Egwa,364,water:1
366,water,LOMBARD_PLESIO,akwa,366,water:1
360,water,JUDEO_ESPAGNOL,agua,360,water:1
354,water,FRENCH,o,354,water:1
361,water,LANGUEDOCIEN,aygo,361,water:1
352,water,EMILIANO_FERRARESE,akwa,352,water:1
351,water,EMILIANO_CARPIGIANO,akwa,351,water:1
350,water,DALMATIAN,yakua,350,water:1
349,water,CORSICAN,akwa,349,water:1
348,water,CATALAN_2,aix3,348,water:1
347,water,CATALAN,aix3,347,water:1
346,water,BALEAR_CATALAN,aigo,346,water:1
345,water,ASTURIAN,agua,345,water:1
344,water,ARPITAN,Ewa,344,water:1
367,water,NEAPOLITAN_CALABRESE,akw3,367,water:1
343,water,ARAGONESE,auga,343,water:1
353,water,EMILIANO_REGGIANO,akva,353,water:1
368,water,NONES,aka,368,water:1
365,water,LOMBARD_BERGAMO,akwa,365,water:1
370,water,OCCITAN_ARANESE,aixuo,370,water:1
390,water,VLACH,apa,390,water:1
389,water,VALENCIAN,aixa,389,water:1
388,water,TURIA_AROMANIAN,apa,388,water:1
387,water,SPANISH,aga,387,water:1
386,water,SICILIAN_UnnamedInSource,aka,386,water:1
385,water,SARDINIAN_LOGUDARESE,aba,385,water:1
384,water,SARDINIAN_CAMPIDANESE,aba,384,water:1
383,water,SARDINIAN,aba,383,water:1
382,water,ROMANSH_VALLADER,aw3,382,water:1
381,water,ROMANSH_SURMIRAN,av3,381,water:1
380,water,ROMANSH_GRISHUN,aw3,380,water:1
379,water,ROMANIAN_MEGLENO,apu,379,water:1
378,water,ROMANIAN_2,ap3,378,water:1
377,water,ROMANIAN,ap3,377,water:1
376,water,ROMAGNOL_RAVENNATE,akva,376,water:1
375,water,PORTUGUESE,Ega,375,water:1
374,water,PIEMONTESE_VERCELLESE,akwa,374,water:1
373,water,PIEMONTESE_LANZO_TORINESE,eva,373,water:1
372,water,PIEMONTESE_CARMAGNOLA,eva,372,water:1
371,water,PIEMONTESE_BARBANIA,Eva,371,water:1
369,water,NONES_GARDENESE,Ega,369,water:1
1059,we,WESTERN_ARMENIAN,menk,1059,we:0
1057,we,ARMENIAN_CLASSICAL,mek,1057,we:0
1058,we,EASTERN_ARMENIAN,menk,1058,we:0
1078,we,LANGUEDOCIEN,nuzautres,1078,we:1
1070,we,EMILIANO_REGGIANO,nuEter,1070,we:1
1104,we,SICILIAN_UnnamedInSource,nuautri,1104,we:1
1068,we,EMILIANO_CARPIGIANO,nuEter,1068,we:1
1079,we,LIGURIAN_GENOESE,nuiatri,1079,we:1
1107,we,VALENCIAN,nosaltres,1107,we:1
1074,we,GASCON,nuzanes,1074,we:1
1077,we,JUDEO_ESPAGNOL,mozotros,1077,we:1
1105,we,SPANISH,nosotros,1105,we:1
1065,we,CATALAN_2,nuzaltr3s,1065,we:1
1063,we,BALEAR_CATALAN,noltros,1063,we:1
1060,we,ARAGONESE,nusatros,1060,we:1
1085,we,NONES,noiautri,1085,we:1
1087,we,OCCITAN_ARANESE,nuzati,1087,we:1
1082,we,LOMBARD_BERGAMO,noter,1082,we:1
1081,we,LIGURIAN_STELLA,nuiatri,1081,we:1
1064,we,CATALAN,nuzaltr3s,1064,we:1
1108,we,VLACH,noi,1108,we:2
1088,we,PIEMONTESE_BARBANIA,nuy,1088,we:2
